danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.581,0.747,0,-7.207,1,0.0303,0.00202,0.000449,0.109,0.325,132.195,audio_features,5wU6jk9kxYzFGUpeE6T2Q5,spotify:track:5wU6jk9kxYzFGUpeE6T2Q5,https://api.spotify.com/v1/tracks/5wU6jk9kxYzFGUpeE6T2Q5,https://api.spotify.com/v1/audio-analysis/5wU6jk9kxYzFGUpeE6T2Q5,243520,4
0.574,0.274,9,-13.553,1,0.0286,0.0111,0.786,0.123,0.111,125.652,audio_features,5Q6Xzp25aXYxNJ4B6vBkcf,spotify:track:5Q6Xzp25aXYxNJ4B6vBkcf,https://api.spotify.com/v1/tracks/5Q6Xzp25aXYxNJ4B6vBkcf,https://api.spotify.com/v1/audio-analysis/5Q6Xzp25aXYxNJ4B6vBkcf,202320,4
0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,429EttO8gs0bDo2SQfUNSm,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4
0.577,0.583,5,-7.257,0,0.0433,0.0904,0.0,0.0937,0.406,80.002,audio_features,6pnD89Q888HUHhcwQUTky8,spotify:track:6pnD89Q888HUHhcwQUTky8,https://api.spotify.com/v1/tracks/6pnD89Q888HUHhcwQUTky8,https://api.spotify.com/v1/audio-analysis/6pnD89Q888HUHhcwQUTky8,180213,4
0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311,audio_features,3zzZVLdBKRW8JH7GhFPyvu,spotify:track:3zzZVLdBKRW8JH7GhFPyvu,https://api.spotify.com/v1/tracks/3zzZVLdBKRW8JH7GhFPyvu,https://api.spotify.com/v1/audio-analysis/3zzZVLdBKRW8JH7GhFPyvu,226187,4
0.546,0.878,7,-5.137,1,0.0525,0.0133,0.0,0.135,0.35,119.945,audio_features,48bo7uexDvAThcRDvEB2W7,spotify:track:48bo7uexDvAThcRDvEB2W7,https://api.spotify.com/v1/tracks/48bo7uexDvAThcRDvEB2W7,https://api.spotify.com/v1/audio-analysis/48bo7uexDvAThcRDvEB2W7,255400,4
0.543,0.677,8,-5.203,1,0.284,0.514,1.19e-05,0.239,0.712,82.36,audio_features,64Ds8EuwkeGSOeXDzXLRZz,spotify:track:64Ds8EuwkeGSOeXDzXLRZz,https://api.spotify.com/v1/tracks/64Ds8EuwkeGSOeXDzXLRZz,https://api.spotify.com/v1/audio-analysis/64Ds8EuwkeGSOeXDzXLRZz,150840,4
0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,audio_features,5M7IGym8CgSVOMNvDAGheL,spotify:track:5M7IGym8CgSVOMNvDAGheL,https://api.spotify.com/v1/tracks/5M7IGym8CgSVOMNvDAGheL,https://api.spotify.com/v1/audio-analysis/5M7IGym8CgSVOMNvDAGheL,204067,4
0.516,0.877,9,-5.469,0,0.0755,0.000251,1.1e-05,0.505,0.585,152.017,audio_features,5njwCYHUhRJbSg22rZ2lHy,spotify:track:5njwCYHUhRJbSg22rZ2lHy,https://api.spotify.com/v1/tracks/5njwCYHUhRJbSg22rZ2lHy,https://api.spotify.com/v1/audio-analysis/5njwCYHUhRJbSg22rZ2lHy,169213,4
0.645,0.85,1,-3.627,0,0.0898,0.0202,0.0,0.656,0.961,145.971,audio_features,6Rebnr2UDaxxg3VNe6CBg2,spotify:track:6Rebnr2UDaxxg3VNe6CBg2,https://api.spotify.com/v1/tracks/6Rebnr2UDaxxg3VNe6CBg2,https://api.spotify.com/v1/audio-analysis/6Rebnr2UDaxxg3VNe6CBg2,164138,4
0.307,0.791,7,-5.408,1,0.119,0.0285,0.000804,0.395,0.141,193.356,audio_features,28POcTYQKfkjz6qTIvtjG1,spotify:track:28POcTYQKfkjz6qTIvtjG1,https://api.spotify.com/v1/tracks/28POcTYQKfkjz6qTIvtjG1,https://api.spotify.com/v1/audio-analysis/28POcTYQKfkjz6qTIvtjG1,201800,4
0.597,0.646,6,-7.378,0,0.0344,0.28,0.0,0.111,0.364,126.951,audio_features,7n3u7RrzdXGVcclBEp9aSa,spotify:track:7n3u7RrzdXGVcclBEp9aSa,https://api.spotify.com/v1/tracks/7n3u7RrzdXGVcclBEp9aSa,https://api.spotify.com/v1/audio-analysis/7n3u7RrzdXGVcclBEp9aSa,253121,4
0.522,0.559,11,-5.151,0,0.0406,0.0021,1.11e-06,0.219,0.197,153.806,audio_features,1W2TYUenzUdOOuATtQIWS2,spotify:track:1W2TYUenzUdOOuATtQIWS2,https://api.spotify.com/v1/tracks/1W2TYUenzUdOOuATtQIWS2,https://api.spotify.com/v1/audio-analysis/1W2TYUenzUdOOuATtQIWS2,235880,4
0.494,0.652,6,-5.863,0,0.0314,0.0754,0.00256,0.125,0.298,137.018,audio_features,2DHDuADAHoUW6n0z80RLQF,spotify:track:2DHDuADAHoUW6n0z80RLQF,https://api.spotify.com/v1/tracks/2DHDuADAHoUW6n0z80RLQF,https://api.spotify.com/v1/audio-analysis/2DHDuADAHoUW6n0z80RLQF,241119,4
0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.977,audio_features,6GyDY0yE47rfk8pcuKhioh,spotify:track:6GyDY0yE47rfk8pcuKhioh,https://api.spotify.com/v1/tracks/6GyDY0yE47rfk8pcuKhioh,https://api.spotify.com/v1/audio-analysis/6GyDY0yE47rfk8pcuKhioh,290493,4
0.56,0.64,5,-5.209,0,0.0318,7.32e-05,0.00699,0.201,0.474,99.989,audio_features,1BeNZQORyV0jEF2toAmrsA,spotify:track:1BeNZQORyV0jEF2toAmrsA,https://api.spotify.com/v1/tracks/1BeNZQORyV0jEF2toAmrsA,https://api.spotify.com/v1/audio-analysis/1BeNZQORyV0jEF2toAmrsA,258187,4
0.563,0.857,2,-3.454,0,0.0364,0.0146,0.00818,0.0681,0.422,79.979,audio_features,5iHK8VI9XkJJdXQHCBXeM4,spotify:track:5iHK8VI9XkJJdXQHCBXeM4,https://api.spotify.com/v1/tracks/5iHK8VI9XkJJdXQHCBXeM4,https://api.spotify.com/v1/audio-analysis/5iHK8VI9XkJJdXQHCBXeM4,224987,4
0.727,0.678,10,-5.136,1,0.0626,0.0807,0.000564,0.115,0.204,119.957,audio_features,4dI4oscajpdtjpg2dP1x28,spotify:track:4dI4oscajpdtjpg2dP1x28,https://api.spotify.com/v1/tracks/4dI4oscajpdtjpg2dP1x28,https://api.spotify.com/v1/audio-analysis/4dI4oscajpdtjpg2dP1x28,163236,4
0.588,0.543,2,-10.596,1,0.0268,0.182,0.000516,0.11,0.21,135.95,audio_features,3ypXaNibspfxvUIKpzUkfz,spotify:track:3ypXaNibspfxvUIKpzUkfz,https://api.spotify.com/v1/tracks/3ypXaNibspfxvUIKpzUkfz,https://api.spotify.com/v1/audio-analysis/3ypXaNibspfxvUIKpzUkfz,214333,4
0.536,0.89,1,-5.222,1,0.0375,0.078,0.0202,0.131,0.273,121.974,audio_features,6xJOhSm4SvZwzy3uhWz26O,spotify:track:6xJOhSm4SvZwzy3uhWz26O,https://api.spotify.com/v1/tracks/6xJOhSm4SvZwzy3uhWz26O,https://api.spotify.com/v1/audio-analysis/6xJOhSm4SvZwzy3uhWz26O,286866,4
0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,audio_features,5I2UElY0XPnPhQhBTxBcq3,spotify:track:5I2UElY0XPnPhQhBTxBcq3,https://api.spotify.com/v1/tracks/5I2UElY0XPnPhQhBTxBcq3,https://api.spotify.com/v1/audio-analysis/5I2UElY0XPnPhQhBTxBcq3,313800,4
0.441,0.57,4,-5.584,1,0.032,0.0104,0.0146,0.123,0.117,139.876,audio_features,3O2pB9JHreUZ9F83qSNmu8,spotify:track:3O2pB9JHreUZ9F83qSNmu8,https://api.spotify.com/v1/tracks/3O2pB9JHreUZ9F83qSNmu8,https://api.spotify.com/v1/audio-analysis/3O2pB9JHreUZ9F83qSNmu8,206560,4
0.579,0.368,6,-13.383,0,0.0506,0.00826,0.00948,0.13,0.0634,96.289,audio_features,76svTTyX2BkipQ0DJoAz6u,spotify:track:76svTTyX2BkipQ0DJoAz6u,https://api.spotify.com/v1/tracks/76svTTyX2BkipQ0DJoAz6u,https://api.spotify.com/v1/audio-analysis/76svTTyX2BkipQ0DJoAz6u,238133,4
0.504,0.692,5,-6.32,0,0.0321,0.000422,0.000761,0.0919,0.544,118.96,audio_features,4M9lfUgDeLHu1fL2ZxZSlu,spotify:track:4M9lfUgDeLHu1fL2ZxZSlu,https://api.spotify.com/v1/tracks/4M9lfUgDeLHu1fL2ZxZSlu,https://api.spotify.com/v1/audio-analysis/4M9lfUgDeLHu1fL2ZxZSlu,260413,4
0.379,0.513,1,-7.724,0,0.0492,0.643,3.24e-05,0.069,0.108,142.067,audio_features,6S91KdGvAQdUU8vNpqIte7,spotify:track:6S91KdGvAQdUU8vNpqIte7,https://api.spotify.com/v1/tracks/6S91KdGvAQdUU8vNpqIte7,https://api.spotify.com/v1/audio-analysis/6S91KdGvAQdUU8vNpqIte7,258000,4
0.528,0.619,2,-6.959,1,0.0282,0.00295,0.0,0.291,0.0842,102.95,audio_features,1JsVSz41mZAl02GXUApmGp,spotify:track:1JsVSz41mZAl02GXUApmGp,https://api.spotify.com/v1/tracks/1JsVSz41mZAl02GXUApmGp,https://api.spotify.com/v1/audio-analysis/1JsVSz41mZAl02GXUApmGp,235267,4
0.73,0.249,9,-9.888,0,0.0344,0.886,0.0,0.096,0.332,132.007,audio_features,0ut7f4KB9sZQ8uhA4HyOMt,spotify:track:0ut7f4KB9sZQ8uhA4HyOMt,https://api.spotify.com/v1/tracks/0ut7f4KB9sZQ8uhA4HyOMt,https://api.spotify.com/v1/audio-analysis/0ut7f4KB9sZQ8uhA4HyOMt,144187,4
0.593,0.676,7,-7.472,1,0.026,0.126,0.0803,0.091,0.365,108.041,audio_features,5zzbToGMuEli0E7RVFIhDA,spotify:track:5zzbToGMuEli0E7RVFIhDA,https://api.spotify.com/v1/tracks/5zzbToGMuEli0E7RVFIhDA,https://api.spotify.com/v1/audio-analysis/5zzbToGMuEli0E7RVFIhDA,265962,4
0.75,0.365,7,-6.741,1,0.0372,0.202,0.0082,0.122,0.101,89.981,audio_features,14KP6cmTImZmrcAC5m0Azd,spotify:track:14KP6cmTImZmrcAC5m0Azd,https://api.spotify.com/v1/tracks/14KP6cmTImZmrcAC5m0Azd,https://api.spotify.com/v1/audio-analysis/14KP6cmTImZmrcAC5m0Azd,237747,4
0.313,0.219,0,-16.187,1,0.0312,0.145,0.000168,0.084,0.437,124.609,audio_features,4UTl2IO4zwZkU4KXbShgUg,spotify:track:4UTl2IO4zwZkU4KXbShgUg,https://api.spotify.com/v1/tracks/4UTl2IO4zwZkU4KXbShgUg,https://api.spotify.com/v1/audio-analysis/4UTl2IO4zwZkU4KXbShgUg,217000,3
0.585,0.556,2,-5.075,1,0.0274,0.000686,0.000132,0.151,0.414,142.144,audio_features,3pJQY7UuX0DcE8pgLZhCjf,spotify:track:3pJQY7UuX0DcE8pgLZhCjf,https://api.spotify.com/v1/tracks/3pJQY7UuX0DcE8pgLZhCjf,https://api.spotify.com/v1/audio-analysis/3pJQY7UuX0DcE8pgLZhCjf,231722,4
0.269,0.122,1,-10.408,1,0.0334,0.952,0.0,0.0915,0.118,83.967,audio_features,3QxCvkqWdkMqy3CPxOhZ24,spotify:track:3QxCvkqWdkMqy3CPxOhZ24,https://api.spotify.com/v1/tracks/3QxCvkqWdkMqy3CPxOhZ24,https://api.spotify.com/v1/audio-analysis/3QxCvkqWdkMqy3CPxOhZ24,247187,4
0.592,0.438,1,-10.054,1,0.0391,0.193,0.0,0.0564,0.259,67.445,audio_features,1rPCgtaIF0CyKRgAwhtpbF,spotify:track:1rPCgtaIF0CyKRgAwhtpbF,https://api.spotify.com/v1/tracks/1rPCgtaIF0CyKRgAwhtpbF,https://api.spotify.com/v1/audio-analysis/1rPCgtaIF0CyKRgAwhtpbF,185000,4
0.735,0.555,5,-8.738,0,0.094,0.219,0.00492,0.111,0.346,106.057,audio_features,61c96X4Th7oYdSDxIOEV3k,spotify:track:61c96X4Th7oYdSDxIOEV3k,https://api.spotify.com/v1/tracks/61c96X4Th7oYdSDxIOEV3k,https://api.spotify.com/v1/audio-analysis/61c96X4Th7oYdSDxIOEV3k,202695,4
0.372,0.247,4,-12.633,1,0.0336,0.896,0.00162,0.082,0.241,181.763,audio_features,2HQY0sXTrBJCuxqJxbeMWB,spotify:track:2HQY0sXTrBJCuxqJxbeMWB,https://api.spotify.com/v1/tracks/2HQY0sXTrBJCuxqJxbeMWB,https://api.spotify.com/v1/audio-analysis/2HQY0sXTrBJCuxqJxbeMWB,159711,4
0.469,0.619,8,-4.72,1,0.0469,0.00187,0.0,0.219,0.539,157.974,audio_features,0aKWr5K7ydkegVoxd3dBeM,spotify:track:0aKWr5K7ydkegVoxd3dBeM,https://api.spotify.com/v1/tracks/0aKWr5K7ydkegVoxd3dBeM,https://api.spotify.com/v1/audio-analysis/0aKWr5K7ydkegVoxd3dBeM,174565,4
0.546,0.291,7,-12.252,1,0.138,0.784,0.931,0.0894,0.363,169.959,audio_features,688DZF6e1MH5Uf409dwaHm,spotify:track:688DZF6e1MH5Uf409dwaHm,https://api.spotify.com/v1/tracks/688DZF6e1MH5Uf409dwaHm,https://api.spotify.com/v1/audio-analysis/688DZF6e1MH5Uf409dwaHm,273840,4
0.435,0.589,2,-6.968,1,0.0573,0.0129,0.0,0.101,0.0995,129.962,audio_features,7fu5XSku2GNULv5r5fFa2W,spotify:track:7fu5XSku2GNULv5r5fFa2W,https://api.spotify.com/v1/tracks/7fu5XSku2GNULv5r5fFa2W,https://api.spotify.com/v1/audio-analysis/7fu5XSku2GNULv5r5fFa2W,183760,4
0.486,0.374,4,-9.205,0,0.0294,0.667,1.16e-06,0.116,0.255,88.17,audio_features,3XujDGA7LqWSHNQ0PaE7X0,spotify:track:3XujDGA7LqWSHNQ0PaE7X0,https://api.spotify.com/v1/tracks/3XujDGA7LqWSHNQ0PaE7X0,https://api.spotify.com/v1/audio-analysis/3XujDGA7LqWSHNQ0PaE7X0,229467,4
0.568,0.302,6,-7.817,1,0.0281,0.21,0.0,0.104,0.214,83.413,audio_features,4NEAoEh4hZF1Tgp1QXrUHC,spotify:track:4NEAoEh4hZF1Tgp1QXrUHC,https://api.spotify.com/v1/tracks/4NEAoEh4hZF1Tgp1QXrUHC,https://api.spotify.com/v1/audio-analysis/4NEAoEh4hZF1Tgp1QXrUHC,207200,1
0.385,0.413,8,-11.058,1,0.0696,0.841,0.000968,0.128,0.153,143.225,audio_features,1DjjssAfCcElLoXDVRLq0Q,spotify:track:1DjjssAfCcElLoXDVRLq0Q,https://api.spotify.com/v1/tracks/1DjjssAfCcElLoXDVRLq0Q,https://api.spotify.com/v1/audio-analysis/1DjjssAfCcElLoXDVRLq0Q,231813,4
0.456,0.459,9,-8.416,0,0.0356,0.0703,0.000183,0.11,0.167,120.009,audio_features,7HyvbdOddwXEGzKoLNxhKG,spotify:track:7HyvbdOddwXEGzKoLNxhKG,https://api.spotify.com/v1/tracks/7HyvbdOddwXEGzKoLNxhKG,https://api.spotify.com/v1/audio-analysis/7HyvbdOddwXEGzKoLNxhKG,321387,3
0.572,0.535,8,-8.919,1,0.0284,0.284,0.0587,0.128,0.252,134.962,audio_features,6o4lFpp8OAFhBqGQbWyAob,spotify:track:6o4lFpp8OAFhBqGQbWyAob,https://api.spotify.com/v1/tracks/6o4lFpp8OAFhBqGQbWyAob,https://api.spotify.com/v1/audio-analysis/6o4lFpp8OAFhBqGQbWyAob,321453,4
0.639,0.468,2,-9.736,1,0.0317,0.075,0.374,0.169,0.521,134.077,audio_features,3qZwJ1SiY32JW70JqgiFbY,spotify:track:3qZwJ1SiY32JW70JqgiFbY,https://api.spotify.com/v1/tracks/3qZwJ1SiY32JW70JqgiFbY,https://api.spotify.com/v1/audio-analysis/3qZwJ1SiY32JW70JqgiFbY,277897,4
0.28,0.772,11,-5.509,1,0.141,0.0423,4.58e-05,0.0725,0.356,153.034,audio_features,7vEeYo34dX7geZhQVotCJi,spotify:track:7vEeYo34dX7geZhQVotCJi,https://api.spotify.com/v1/tracks/7vEeYo34dX7geZhQVotCJi,https://api.spotify.com/v1/audio-analysis/7vEeYo34dX7geZhQVotCJi,190640,3
0.456,0.579,0,-5.665,1,0.0311,0.0898,2.48e-06,0.0992,0.164,147.28,audio_features,4JtUz0ZcInSokkKBalijhd,spotify:track:4JtUz0ZcInSokkKBalijhd,https://api.spotify.com/v1/tracks/4JtUz0ZcInSokkKBalijhd,https://api.spotify.com/v1/audio-analysis/4JtUz0ZcInSokkKBalijhd,224343,4
0.579,0.783,0,-7.194,1,0.0309,7.54e-05,0.0357,0.108,0.379,118.945,audio_features,5Thu5cuRc1VtDeTu7p8Pni,spotify:track:5Thu5cuRc1VtDeTu7p8Pni,https://api.spotify.com/v1/tracks/5Thu5cuRc1VtDeTu7p8Pni,https://api.spotify.com/v1/audio-analysis/5Thu5cuRc1VtDeTu7p8Pni,253853,4
0.255,0.625,0,-8.31,1,0.0323,0.63,0.000211,0.0976,0.191,84.611,audio_features,5dH4xnErpUOIDrGySWGkfJ,spotify:track:5dH4xnErpUOIDrGySWGkfJ,https://api.spotify.com/v1/tracks/5dH4xnErpUOIDrGySWGkfJ,https://api.spotify.com/v1/audio-analysis/5dH4xnErpUOIDrGySWGkfJ,218005,4
0.474,0.536,0,-8.393,1,0.0286,0.00223,0.0146,0.0509,0.0789,125.959,audio_features,7sZG4nOCgGfXE00SCuyngO,spotify:track:7sZG4nOCgGfXE00SCuyngO,https://api.spotify.com/v1/tracks/7sZG4nOCgGfXE00SCuyngO,https://api.spotify.com/v1/audio-analysis/7sZG4nOCgGfXE00SCuyngO,243532,4
0.476,0.861,2,-4.09,1,0.057,0.0107,1.72e-06,0.0778,0.426,140.893,audio_features,5iRNyVceIz0DTdpSafiBM8,spotify:track:5iRNyVceIz0DTdpSafiBM8,https://api.spotify.com/v1/tracks/5iRNyVceIz0DTdpSafiBM8,https://api.spotify.com/v1/audio-analysis/5iRNyVceIz0DTdpSafiBM8,235334,3
0.46,0.707,11,-5.763,1,0.0346,0.00239,0.0,0.107,0.539,167.973,audio_features,3UKIiR93VUGPRcrAmCHU2Y,spotify:track:3UKIiR93VUGPRcrAmCHU2Y,https://api.spotify.com/v1/tracks/3UKIiR93VUGPRcrAmCHU2Y,https://api.spotify.com/v1/audio-analysis/3UKIiR93VUGPRcrAmCHU2Y,182973,4
0.468,0.708,5,-6.739,1,0.0348,0.181,0.933,0.25,0.118,120.829,audio_features,4n6nALWbc0VTbsQRTEuIJK,spotify:track:4n6nALWbc0VTbsQRTEuIJK,https://api.spotify.com/v1/tracks/4n6nALWbc0VTbsQRTEuIJK,https://api.spotify.com/v1/audio-analysis/4n6nALWbc0VTbsQRTEuIJK,289827,4
0.336,0.917,2,-7.041,1,0.0784,0.0321,0.548,0.097,0.331,180.025,audio_features,2pFPvMME9cynR1dokBTHJJ,spotify:track:2pFPvMME9cynR1dokBTHJJ,https://api.spotify.com/v1/tracks/2pFPvMME9cynR1dokBTHJJ,https://api.spotify.com/v1/audio-analysis/2pFPvMME9cynR1dokBTHJJ,453600,4
0.706,0.65,9,-7.299,0,0.0357,0.069,3.45e-06,0.181,0.625,120.005,audio_features,3yt2uGIGep27Q3vtwMXM7d,spotify:track:3yt2uGIGep27Q3vtwMXM7d,https://api.spotify.com/v1/tracks/3yt2uGIGep27Q3vtwMXM7d,https://api.spotify.com/v1/audio-analysis/3yt2uGIGep27Q3vtwMXM7d,198987,4
0.661,0.699,7,-5.037,1,0.0392,0.0976,0.0,0.14,0.592,135.04,audio_features,54F7uOTyfsusa19TjEcHW9,spotify:track:54F7uOTyfsusa19TjEcHW9,https://api.spotify.com/v1/tracks/54F7uOTyfsusa19TjEcHW9,https://api.spotify.com/v1/audio-analysis/54F7uOTyfsusa19TjEcHW9,172325,4
0.424,0.651,9,-7.759,1,0.0292,0.000516,0.0579,0.121,0.215,94.513,audio_features,70FgnzI8UD77wDd5Sa2Dhn,spotify:track:70FgnzI8UD77wDd5Sa2Dhn,https://api.spotify.com/v1/tracks/70FgnzI8UD77wDd5Sa2Dhn,https://api.spotify.com/v1/audio-analysis/70FgnzI8UD77wDd5Sa2Dhn,261933,4
0.464,0.462,0,-9.471,1,0.0344,0.36,0.0149,0.309,0.293,117.842,audio_features,2siSRzAvp1FaN18hC9VneS,spotify:track:2siSRzAvp1FaN18hC9VneS,https://api.spotify.com/v1/tracks/2siSRzAvp1FaN18hC9VneS,https://api.spotify.com/v1/audio-analysis/2siSRzAvp1FaN18hC9VneS,189081,4
0.558,0.558,4,-10.455,1,0.0367,0.706,6.83e-05,0.27,0.524,139.914,audio_features,01OOLvNYxeSttThtUj8Mor,spotify:track:01OOLvNYxeSttThtUj8Mor,https://api.spotify.com/v1/tracks/01OOLvNYxeSttThtUj8Mor,https://api.spotify.com/v1/audio-analysis/01OOLvNYxeSttThtUj8Mor,205413,3
0.445,0.6,0,-5.437,1,0.0288,0.0544,0.000453,0.11,0.0533,135.28,audio_features,1MXnWoGFHguLc0BamwMqLf,spotify:track:1MXnWoGFHguLc0BamwMqLf,https://api.spotify.com/v1/tracks/1MXnWoGFHguLc0BamwMqLf,https://api.spotify.com/v1/audio-analysis/1MXnWoGFHguLc0BamwMqLf,279840,4
0.556,0.881,2,-4.624,1,0.0528,0.00174,0.116,0.0685,0.115,135.025,audio_features,4LDVjxkzOKa7YUxjO1x74S,spotify:track:4LDVjxkzOKa7YUxjO1x74S,https://api.spotify.com/v1/tracks/4LDVjxkzOKa7YUxjO1x74S,https://api.spotify.com/v1/audio-analysis/4LDVjxkzOKa7YUxjO1x74S,234173,4
0.507,0.628,2,-6.731,1,0.0318,0.000453,1.66e-06,0.093,0.381,81.023,audio_features,2lGIQz1KaDIFSoAtsYZWxI,spotify:track:2lGIQz1KaDIFSoAtsYZWxI,https://api.spotify.com/v1/tracks/2lGIQz1KaDIFSoAtsYZWxI,https://api.spotify.com/v1/audio-analysis/2lGIQz1KaDIFSoAtsYZWxI,270484,4
0.396,0.682,8,-10.828,1,0.0356,0.00588,0.127,0.12,0.262,150.932,audio_features,6mtTiVREzK3kV0E65MXCZo,spotify:track:6mtTiVREzK3kV0E65MXCZo,https://api.spotify.com/v1/tracks/6mtTiVREzK3kV0E65MXCZo,https://api.spotify.com/v1/audio-analysis/6mtTiVREzK3kV0E65MXCZo,190728,4
0.585,0.442,11,-10.478,1,0.0294,0.896,0.00613,0.0907,0.209,142.881,audio_features,2ZtkaadDGzsD1Mpd9TZ6DB,spotify:track:2ZtkaadDGzsD1Mpd9TZ6DB,https://api.spotify.com/v1/tracks/2ZtkaadDGzsD1Mpd9TZ6DB,https://api.spotify.com/v1/audio-analysis/2ZtkaadDGzsD1Mpd9TZ6DB,235175,4
0.577,0.687,0,-6.389,1,0.0365,0.133,0.000212,0.126,0.316,143.994,audio_features,5tR3wlziO3VNbnzGpsM8B8,spotify:track:5tR3wlziO3VNbnzGpsM8B8,https://api.spotify.com/v1/tracks/5tR3wlziO3VNbnzGpsM8B8,https://api.spotify.com/v1/audio-analysis/5tR3wlziO3VNbnzGpsM8B8,166834,4
0.475,0.765,0,-5.914,0,0.0455,0.239,0.0191,0.0831,0.328,90.077,audio_features,74NaFUDRcdfF5omge6gIzK,spotify:track:74NaFUDRcdfF5omge6gIzK,https://api.spotify.com/v1/tracks/74NaFUDRcdfF5omge6gIzK,https://api.spotify.com/v1/audio-analysis/74NaFUDRcdfF5omge6gIzK,182027,4
0.58,0.354,0,-9.298,1,0.0264,0.0627,3.8e-05,0.128,0.25,141.983,audio_features,5sRK4Zas7CxB068eUsOoVw,spotify:track:5sRK4Zas7CxB068eUsOoVw,https://api.spotify.com/v1/tracks/5sRK4Zas7CxB068eUsOoVw,https://api.spotify.com/v1/audio-analysis/5sRK4Zas7CxB068eUsOoVw,292373,4
0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
0.456,0.831,9,-4.589,1,0.0417,0.0007,0.0,0.546,0.249,109.976,audio_features,0TTN18FVx6Ibfqzotyneok,spotify:track:0TTN18FVx6Ibfqzotyneok,https://api.spotify.com/v1/tracks/0TTN18FVx6Ibfqzotyneok,https://api.spotify.com/v1/audio-analysis/0TTN18FVx6Ibfqzotyneok,187508,4
0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
0.421,0.335,5,-11.384,1,0.0324,0.0342,0.00236,0.0944,0.0889,114.227,audio_features,5buITai6eMzU8rJonMEI6e,spotify:track:5buITai6eMzU8rJonMEI6e,https://api.spotify.com/v1/tracks/5buITai6eMzU8rJonMEI6e,https://api.spotify.com/v1/audio-analysis/5buITai6eMzU8rJonMEI6e,266493,4
0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,audio_features,2avKuMN2QXkaG9vvHa2JLt,spotify:track:2avKuMN2QXkaG9vvHa2JLt,https://api.spotify.com/v1/tracks/2avKuMN2QXkaG9vvHa2JLt,https://api.spotify.com/v1/audio-analysis/2avKuMN2QXkaG9vvHa2JLt,321040,4
0.527,0.418,4,-10.205,0,0.0277,0.142,0.775,0.139,0.218,129.516,audio_features,6YIggUJW3ttAAPRdnki8RM,spotify:track:6YIggUJW3ttAAPRdnki8RM,https://api.spotify.com/v1/tracks/6YIggUJW3ttAAPRdnki8RM,https://api.spotify.com/v1/audio-analysis/6YIggUJW3ttAAPRdnki8RM,196905,4
0.551,0.378,4,-8.398,1,0.0248,0.223,0.038,0.176,0.242,106.004,audio_features,6CKAooQEn3KvEqJjTqCeMI,spotify:track:6CKAooQEn3KvEqJjTqCeMI,https://api.spotify.com/v1/tracks/6CKAooQEn3KvEqJjTqCeMI,https://api.spotify.com/v1/audio-analysis/6CKAooQEn3KvEqJjTqCeMI,237743,4
0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,audio_features,2MrWu3Gt6ucsOHC6eE8oLV,spotify:track:2MrWu3Gt6ucsOHC6eE8oLV,https://api.spotify.com/v1/tracks/2MrWu3Gt6ucsOHC6eE8oLV,https://api.spotify.com/v1/audio-analysis/2MrWu3Gt6ucsOHC6eE8oLV,293960,4
0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,audio_features,4pt5fDVTg5GhEvEtlz9dKk,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4
